Date,Open,High,Low,Close,Adj Close,Volume
1992-03-10,11.689031,11.745500,11.519625,11.519625,5.630950,106032
1992-03-11,11.406688,11.406688,11.124344,11.180813,5.465334,71500
1992-03-12,11.180813,11.237281,11.124344,11.180813,5.465334,121085
1992-03-13,11.293750,11.293750,10.842000,10.954938,5.354925,170891
1992-03-16,11.067875,11.124344,11.011406,11.011406,5.382524,92972
1992-03-17,11.011406,11.124344,10.898469,10.954938,5.354925,201660
1992-03-18,11.067875,11.124344,10.954938,11.011406,5.382524,146763
1992-03-19,11.124344,11.124344,11.011406,11.011406,5.382524,43608
1992-03-20,11.067875,11.124344,10.954938,11.067875,5.410130,174654
1992-03-23,11.180813,11.180813,11.067875,11.067875,5.410130,113780
1992-03-24,11.180813,11.237281,10.842000,10.954938,5.354925,133702
1992-03-25,11.011406,11.011406,10.842000,10.842000,5.299719,63088
1992-03-26,10.898469,11.011406,10.842000,10.842000,5.299719,84781
1992-03-27,10.898469,10.954938,10.785531,10.842000,5.299719,45379
1992-03-30,10.842000,10.954938,10.785531,10.954938,5.354925,77698
1992-03-31,10.954938,10.954938,10.785531,10.842000,5.299719,63309
1992-04-01,10.898469,11.067875,10.898469,10.954938,5.354925,189043
1992-04-02,10.898469,10.954938,10.842000,10.954938,5.354925,83453
1992-04-03,10.842000,10.954938,10.785531,10.898469,5.327317,63752
1992-04-06,10.954938,11.180813,10.898469,11.011406,5.382524,131046
1992-04-07,11.124344,11.180813,11.011406,11.180813,5.465334,96735
1992-04-08,11.067875,11.124344,10.842000,10.842000,5.299719,99170
1992-04-09,10.898469,11.180813,10.898469,11.067875,5.410130,84117
1992-04-10,11.124344,11.180813,11.067875,11.180813,5.465334,65080
1992-04-13,11.180813,11.463156,11.180813,11.463156,5.603347,159602
1992-04-14,11.576094,11.689031,11.519625,11.689031,5.713758,148976
1992-04-15,11.689031,11.971375,11.632563,11.914906,5.824169,333592
1992-04-16,12.027844,12.027844,11.858438,12.027844,5.879372,72828
1992-04-20,11.914906,11.914906,11.689031,11.745500,5.741358,186829
1992-04-21,11.745500,12.366656,11.745500,12.197250,5.962178,155838
1992-04-22,12.366656,12.366656,11.971375,12.084313,5.906977,126176
1992-04-23,12.084313,12.140781,11.858438,12.084313,5.906977,130603
1992-04-24,12.027844,12.253719,11.914906,11.914906,5.824169,112673
1992-04-27,11.801969,11.971375,11.745500,11.971375,5.851771,113337
1992-04-28,11.971375,12.027844,11.801969,12.027844,5.879372,74599
1992-04-29,12.084313,12.140781,11.971375,12.084313,5.906977,70614
1992-04-30,11.971375,12.084313,11.801969,11.858438,5.796562,95407
1992-05-01,11.858438,11.858438,11.632563,11.858438,5.796562,56447
1992-05-04,11.914906,12.197250,11.914906,12.197250,5.962178,95407
1992-05-05,12.197250,12.197250,11.858438,11.971375,5.851771,147648
1992-05-06,12.027844,12.027844,11.801969,11.858438,5.796562,45822
1992-05-07,11.914906,11.971375,11.801969,11.914906,5.824169,56669
1992-05-08,11.971375,11.971375,11.745500,11.801969,5.768963,34090
1992-05-11,11.801969,11.801969,11.745500,11.801969,5.768963,63531
1992-05-12,11.801969,11.801969,11.632563,11.689031,5.713758,133260
1992-05-13,11.689031,11.689031,11.350219,11.350219,5.548141,146763
1992-05-14,11.293750,11.293750,11.067875,11.124344,5.437732,133260
1992-05-15,11.124344,11.180813,11.011406,11.124344,5.437732,145656
1992-05-18,11.067875,11.067875,10.954938,11.011406,5.382524,83453
1992-05-19,11.124344,11.180813,11.067875,11.180813,5.465334,61538
1992-05-20,11.293750,11.632563,11.237281,11.576094,5.658552,125955
1992-05-21,11.463156,11.519625,11.293750,11.350219,5.548141,88545
1992-05-22,11.350219,11.519625,11.350219,11.463156,5.603347,29884
1992-05-26,11.350219,11.463156,11.350219,11.350219,5.614520,66408
1992-05-27,11.350219,11.406688,11.293750,11.350219,5.614520,24571
1992-05-28,11.350219,11.406688,11.293750,11.406688,5.642455,129054
1992-05-29,11.350219,11.406688,11.237281,11.293750,5.586587,361262
1992-06-01,11.463156,11.463156,11.293750,11.350219,5.614520,86110
1992-06-02,11.293750,11.463156,11.293750,11.350219,5.614520,49806
1992-06-03,11.237281,11.406688,11.180813,11.350219,5.614520,362147
1992-06-04,11.237281,11.406688,11.237281,11.350219,5.614520,403099
1992-06-05,11.293750,11.406688,11.237281,11.237281,5.558657,218041
1992-06-08,11.293750,11.463156,11.293750,11.406688,5.642455,112009
1992-06-09,11.519625,11.519625,11.237281,11.293750,5.586587,129054
1992-06-10,11.293750,11.350219,11.293750,11.350219,5.614520,112452
1992-06-11,11.350219,11.463156,11.293750,11.463156,5.670386,82346
1992-06-12,11.576094,11.576094,11.519625,11.519625,5.698319,68179
1992-06-15,11.576094,11.576094,11.463156,11.576094,5.726251,126397
1992-06-16,11.576094,11.632563,11.463156,11.463156,5.670386,147648
1992-06-17,11.406688,11.406688,11.237281,11.293750,5.586587,37853
1992-06-18,11.180813,11.519625,11.180813,11.519625,5.698319,83896
1992-06-19,11.519625,11.745500,11.463156,11.745500,5.810049,122413
1992-06-22,11.632563,11.745500,11.632563,11.745500,5.810049,83896
1992-06-23,11.745500,11.745500,11.576094,11.576094,5.726251,42280
1992-06-24,11.576094,11.632563,11.350219,11.350219,5.614520,229109
1992-06-25,11.350219,11.350219,11.180813,11.180813,5.530722,119092
1992-06-26,11.180813,11.237281,11.180813,11.237281,5.558657,62424
1992-06-29,11.350219,11.689031,11.293750,11.689031,5.782117,75263
1992-06-30,11.689031,12.027844,11.576094,11.858438,5.865912,114444
1992-07-01,11.914906,11.971375,11.745500,11.745500,5.810049,60874
1992-07-02,11.858438,11.858438,11.745500,11.745500,5.810049,291976
1992-07-06,11.745500,11.914906,11.745500,11.914906,5.893850,105368
1992-07-07,12.027844,12.479594,12.027844,12.310188,6.089381,271610
1992-07-08,12.253719,12.310188,12.140781,12.197250,6.033511,48921
1992-07-09,12.140781,12.253719,12.084313,12.140781,6.005581,65744
1992-07-10,12.084313,12.140781,11.971375,12.084313,5.977648,60432
1992-07-13,12.140781,12.140781,11.971375,12.084313,5.977648,115993
1992-07-14,12.140781,12.140781,11.971375,12.027844,5.949714,69286
1992-07-15,12.084313,12.310188,12.027844,12.310188,6.089381,242612
1992-07-16,12.253719,12.366656,12.197250,12.253719,6.061450,201660
1992-07-17,12.253719,12.253719,12.084313,12.140781,6.005581,228666
1992-07-20,11.971375,12.310188,11.971375,12.310188,6.089381,53348
1992-07-21,12.366656,12.366656,12.084313,12.197250,6.033511,123741
1992-07-22,12.197250,12.197250,11.971375,12.027844,5.949714,23686
1992-07-23,11.971375,12.027844,11.971375,12.027844,5.949714,56226
1992-07-24,12.027844,12.253719,11.971375,12.253719,6.061450,131710
1992-07-27,12.253719,12.366656,12.197250,12.310188,6.089381,31655
1992-07-28,12.366656,12.479594,12.310188,12.479594,6.173177,93857
1992-07-29,12.479594,12.705469,12.310188,12.536063,6.201115,206087
1992-07-30,12.536063,12.705469,12.536063,12.649000,6.256976,117986
1992-07-31,12.592531,12.818406,12.536063,12.761938,6.312843,110681
1992-08-03,12.761938,12.761938,12.592531,12.705469,6.284910,87659
1992-08-04,12.705469,12.705469,12.592531,12.592531,6.229046,70614
1992-08-05,12.536063,12.592531,12.423125,12.479594,6.173177,122191
1992-08-06,12.366656,12.423125,12.140781,12.197250,6.033511,100941
1992-08-07,12.140781,12.366656,12.084313,12.084313,5.977648,88545
1992-08-10,12.084313,12.197250,12.084313,12.197250,6.033511,60432
1992-08-11,12.310188,12.310188,12.084313,12.084313,5.977648,83011
1992-08-12,12.084313,12.084313,11.632563,11.745500,5.810049,560266
1992-08-13,11.293750,11.406688,11.180813,11.350219,5.614520,433426
1992-08-14,11.406688,11.576094,11.406688,11.576094,5.726251,87438
1992-08-17,11.576094,11.745500,11.576094,11.689031,5.782117,75927
1992-08-18,11.745500,11.745500,11.632563,11.689031,5.782117,63088
1992-08-19,11.632563,11.632563,11.519625,11.519625,5.698319,71500
1992-08-20,11.519625,11.632563,11.463156,11.519625,5.698319,64859
1992-08-21,11.519625,11.632563,11.519625,11.632563,5.754184,128168
1992-08-24,11.519625,11.576094,11.519625,11.519625,5.698319,44272
1992-08-25,11.519625,11.519625,11.293750,11.293750,5.653094,176868
1992-08-26,11.406688,11.406688,11.067875,11.124344,5.568295,129939
1992-08-27,11.124344,11.519625,11.124344,11.406688,5.709623,74377
1992-08-28,11.406688,11.463156,11.406688,11.406688,5.709623,32761
1992-08-31,11.406688,11.406688,11.180813,11.237281,5.624828,96514
1992-09-01,11.293750,11.293750,11.124344,11.124344,5.568295,150968
1992-09-02,11.124344,11.237281,11.124344,11.180813,5.596562,242391
1992-09-03,11.180813,11.180813,11.067875,11.124344,5.568295,111787
1992-09-04,11.180813,11.180813,11.067875,11.180813,5.596562,66630
1992-09-08,11.180813,11.180813,10.954938,10.954938,5.483502,255451
1992-09-09,11.011406,11.067875,10.842000,10.842000,5.426969,133702
1992-09-10,10.898469,10.898469,10.390250,10.616125,5.313911,228888
1992-09-11,10.616125,10.616125,10.164375,10.446719,5.229113,140564
1992-09-14,10.503188,10.785531,10.390250,10.729063,5.370440,144992
1992-09-15,10.729063,10.729063,10.503188,10.672594,5.342171,300387
1992-09-16,10.559656,10.898469,10.559656,10.842000,5.426969,152075
1992-09-17,10.785531,11.011406,10.672594,10.954938,5.483502,146984
1992-09-18,10.954938,11.632563,10.954938,11.576094,5.794421,458882
1992-09-21,11.180813,11.293750,11.067875,11.067875,5.540031,212286
1992-09-22,11.067875,11.067875,10.842000,10.898469,5.455237,207194
1992-09-23,10.898469,10.954938,10.785531,10.785531,5.398704,147205
1992-09-24,10.898469,10.954938,10.842000,10.898469,5.455237,23243
1992-09-25,10.898469,10.954938,10.842000,10.898469,5.455237,147648
1992-09-28,10.842000,10.954938,10.842000,10.954938,5.483502,42723
1992-09-29,10.898469,10.898469,10.729063,10.898469,5.455237,200111
1992-09-30,10.842000,11.011406,10.842000,11.011406,5.511766,53569
1992-10-01,11.124344,11.124344,10.898469,10.954938,5.483502,43165
1992-10-02,11.011406,11.011406,10.898469,10.898469,5.455237,41173
1992-10-05,10.898469,10.898469,10.616125,10.672594,5.342171,135473
1992-10-06,10.672594,10.842000,10.672594,10.785531,5.398704,23686
1992-10-07,10.785531,10.842000,10.164375,10.164375,5.087785,136801
1992-10-08,10.277313,10.503188,10.220844,10.503188,5.257378,60432
1992-10-09,10.503188,10.729063,10.390250,10.390250,5.200846,117322
1992-10-12,10.503188,10.559656,10.503188,10.559656,5.285644,18816
1992-10-13,10.672594,10.729063,10.503188,10.503188,5.257378,74599
1992-10-14,10.503188,10.559656,10.390250,10.446719,5.229113,97620
1992-10-15,10.503188,10.729063,10.503188,10.672594,5.342171,38296
1992-10-16,10.785531,10.785531,10.503188,10.503188,5.257378,90980
1992-10-19,10.559656,10.898469,10.559656,10.842000,5.426969,51134
1992-10-20,10.785531,10.842000,10.729063,10.785531,5.398704,97842
1992-10-21,10.898469,11.124344,10.842000,11.011406,5.511766,94521
1992-10-22,11.124344,11.237281,11.124344,11.237281,5.624828,216270
1992-10-23,11.293750,11.519625,11.293750,11.406688,5.709623,83896
1992-10-26,11.350219,11.858438,11.350219,11.858438,5.935747,357720
1992-10-27,11.801969,11.858438,11.689031,11.689031,5.850953,345324
1992-10-28,11.576094,11.576094,11.463156,11.519625,5.766156,88987
1992-10-29,11.689031,11.745500,11.632563,11.745500,5.879217,86331
1992-10-30,11.858438,11.858438,11.576094,11.576094,5.794421,54455
1992-11-02,11.519625,11.801969,11.463156,11.801969,5.907487,159380
1992-11-03,11.745500,11.858438,11.689031,11.745500,5.879217,144992
1992-11-04,11.745500,11.858438,11.576094,11.576094,5.794421,107139
1992-11-05,11.689031,11.689031,11.519625,11.519625,5.766156,28998
1992-11-06,11.406688,11.689031,11.406688,11.632563,5.822688,144770
1992-11-09,11.689031,11.745500,11.632563,11.689031,5.850953,67737
1992-11-10,11.745500,11.745500,11.463156,11.463156,5.737892,67958
1992-11-11,11.519625,11.519625,11.406688,11.463156,5.737892,93857
1992-11-12,11.519625,11.632563,11.463156,11.632563,5.822688,496514
1992-11-13,11.632563,11.858438,11.632563,11.801969,5.907487,237521
1992-11-16,11.801969,11.914906,11.745500,11.858438,5.935747,97842
1992-11-17,11.801969,11.858438,11.801969,11.801969,5.907487,119314
1992-11-18,12.366656,12.649000,12.366656,12.592531,6.303201,198340
1992-11-19,12.874875,12.874875,12.649000,12.705469,6.359728,212950
1992-11-20,12.761938,12.761938,12.592531,12.592531,6.303201,138129
1992-11-23,12.536063,12.536063,12.423125,12.479594,6.314628,63088
1992-11-24,12.536063,12.649000,12.479594,12.592531,6.371777,141450
1992-11-25,12.592531,12.874875,12.592531,12.818406,6.486065,122634
1992-11-27,12.874875,12.987813,12.874875,12.987813,6.571785,69729
1992-11-30,13.044281,13.044281,12.931344,12.931344,6.543213,106253
1992-12-01,12.931344,13.100750,12.931344,13.100750,6.628933,162479
1992-12-02,13.157219,14.004250,13.157219,13.778375,6.971809,374986
1992-12-03,13.834844,14.060719,13.721906,13.834844,7.000380,254123
1992-12-04,13.947781,14.060719,13.891313,14.060719,7.114674,133038
1992-12-07,14.060719,14.117188,14.004250,14.117188,7.143244,155838
1992-12-08,14.117188,14.173656,14.004250,14.117188,7.143244,143885
1992-12-09,14.117188,15.359500,14.117188,15.077156,7.628991,606752
1992-12-10,15.077156,15.415969,14.738344,14.964219,7.571843,428998
1992-12-11,14.964219,15.246563,14.907750,15.246563,7.714706,292640
1992-12-14,15.133625,15.641844,15.133625,15.472438,7.828995,339347
1992-12-15,15.359500,15.359500,15.190094,15.246563,7.714706,429220
1992-12-16,15.303031,15.359500,14.512469,14.625406,7.400404,360819
1992-12-17,14.568938,14.738344,14.512469,14.625406,7.400404,392031
1992-12-18,15.020688,15.133625,15.020688,15.077156,7.628991,447150
1992-12-21,15.020688,15.020688,14.794813,14.851281,7.514695,269618
1992-12-22,14.794813,15.246563,14.794813,15.246563,7.714706,307250
1992-12-23,15.359500,15.528906,15.303031,15.472438,7.828995,369895
1992-12-24,15.359500,15.415969,15.359500,15.415969,7.800425,97178
1992-12-28,15.303031,15.585375,15.246563,15.585375,7.886144,173547
1992-12-29,15.585375,15.754781,15.472438,15.528906,7.857570,249917
1992-12-30,15.641844,15.641844,15.303031,15.303031,7.743276,242833
1992-12-31,15.303031,15.472438,15.246563,15.415969,7.800425,157167
1993-01-04,15.415969,15.472438,15.303031,15.359500,7.771850,96956
1993-01-05,15.190094,15.246563,15.020688,15.190094,7.686133,191035
1993-01-06,15.246563,15.246563,15.077156,15.133625,7.657561,422136
1993-01-07,15.077156,15.190094,14.964219,15.190094,7.686133,331599
1993-01-08,15.133625,15.190094,14.907750,14.907750,7.543267,349308
1993-01-11,14.907750,15.190094,14.907750,15.133625,7.657561,129939
1993-01-12,15.190094,15.190094,15.020688,15.077156,7.628991,261871
1993-01-13,15.246563,15.359500,15.133625,15.133625,7.657561,82789
1993-01-14,15.190094,15.303031,14.964219,15.190094,7.686133,231101
1993-01-15,15.246563,15.811250,15.020688,15.754781,7.971863,405977
1993-01-18,15.811250,15.867719,15.585375,15.867719,8.029007,187714
1993-01-19,15.811250,15.980656,15.754781,15.980656,8.086151,174433
1993-01-20,16.150063,16.206532,15.359500,15.359500,7.771850,253016
1993-01-21,15.472438,15.641844,15.415969,15.585375,7.886144,279801
1993-01-22,15.641844,15.924188,15.641844,15.924188,8.057582,226674
1993-01-25,16.037125,16.150063,15.980656,16.150063,8.171873,118207
1993-01-26,16.150063,16.206532,15.698313,15.811250,8.000438,302158
1993-01-27,15.698313,15.698313,14.625406,15.020688,7.600415,763254
1993-01-28,15.020688,15.190094,15.020688,15.020688,7.600415,160708
1993-01-29,15.020688,15.077156,14.568938,14.568938,7.371830,126397
1993-02-01,14.568938,14.625406,14.117188,14.568938,7.371830,301273
