Date,Open,High,Low,Close,Adj Close,Volume
1982-02-11,5.368098,5.393661,5.265849,0.773382783174894,1.904745,808806
1982-02-12,5.342536,5.444785,5.240286,0.770934425767578,1.872847,1027878
1982-02-16,5.253067,5.304192,5.138037,0.761606431723033,1.891074,1154040
1982-02-17,5.304192,5.393661,5.27863,0.759337058392988,1.895632,924210
1982-02-18,5.316973,5.406442,5.316973,0.749080507087569,1.900188,703182
1982-02-19,5.329755,5.355317,5.214724,0.740260616890071,1.872847,402936
1982-02-22,5.253067,5.27863,4.984663,0.719616453868601,1.777156,1626414
1982-02-23,4.984663,5.035787,4.869632,0.723916642847452,1.763485,2578986
1982-02-24,4.946319,5.17638,4.946319,0.755505840874945,1.845506,1465044
1982-02-25,5.17638,5.17638,5.023006,0.730969600481218,1.795381,1030812
1982-02-26,5.035787,5.06135,4.997444,0.727259148683415,1.786268,325674
1982-03-01,5.010225,5.048569,4.971881,0.725403922784514,1.781711,539856
1982-03-02,4.997444,5.010225,4.856851,0.708706599384427,1.7407,1350618
1982-03-03,4.818507,4.895194,4.818507,0.693743974651207,1.717916,584844
1982-03-04,4.818507,4.831288,4.703476,0.679022686985938,1.681462,1155996
1982-03-05,4.716258,4.716258,4.447853,0.647654707425457,1.59944,1295850
1982-03-08,4.486196,4.639571,4.460634,0.671349972603718,1.594882,1337904
1982-03-09,4.473415,4.729039,4.473415,0.726673251066651,1.667791,2229840
1982-03-10,4.677914,4.780164,4.652352,0.724422374199682,1.672348,1275312
1982-03-11,4.690695,4.754601,4.639571,0.757450659966348,1.672348,552570
1982-03-12,4.690695,4.716258,4.665133,0.783651770690353,1.672348,553548
1982-03-15,4.690695,4.831288,4.677914,0.807139964528722,1.722473,406848
1982-03-16,4.856851,4.9591,4.856851,0.819951691434635,1.749814,1190226
1982-03-17,4.907975,5.048569,4.907975,0.829211460280072,1.786268,952572
1982-03-18,5.010225,5.086912,4.869632,0.785375522786247,1.749814,1576536
1982-03-19,4.907975,4.9591,4.869632,0.773164389295732,1.758928,466506
1982-03-22,4.933538,4.984663,4.933538,0.75490189213356,1.768041,607338
1982-03-23,4.9591,4.984663,4.946319,0.731835454713153,1.768041,5050392
1982-03-24,4.9591,4.9591,4.946319,0.725916421383596,1.763485,2608326
1982-03-25,4.946319,4.9591,4.946319,0.714080879386005,1.763485,1301718
1982-03-26,4.920757,4.920757,4.831288,0.695539465335454,1.72703,1826904
1982-03-29,4.818507,4.818507,4.780164,0.686323937376154,1.713359,931056
1982-03-30,4.805726,4.856851,4.805726,0.684440382698942,1.72703,784356
1982-03-31,4.84407,4.971881,4.831288,0.697275898387989,1.7407,706116
1982-04-01,4.882413,5.086912,4.831288,0.726867123854104,1.799938,1034724
1982-04-02,5.074131,5.138037,5.074131,0.714760619334663,1.822723,1333014
1982-04-05,5.112474,5.112474,5.048569,0.742974946700352,1.799938,331542
1982-04-06,5.048569,5.086912,4.971881,0.738716919490532,1.804495,1135458
1982-04-07,5.06135,5.189162,5.048569,0.749715335357001,1.836392,1019076
1982-04-08,5.150818,5.163599,5.112474,0.749715335357001,1.836392,1766268
1982-04-12,5.150818,5.150818,5.099693,0.718542337573118,1.822723,271884
1982-04-13,5.112474,5.265849,5.086912,0.692951227758632,1.813609,1173600
1982-04-14,5.125256,5.201943,5.125256,0.708773522953758,1.845506,815652
1982-04-15,5.17638,5.329755,5.17638,0.726274124052551,1.891074,1578492
1982-04-16,5.316973,5.444785,5.316973,0.745524757876311,1.9412,914430
1982-04-19,5.444785,5.457566,5.393661,0.738524626976438,1.922973,1039614
1982-04-20,5.393661,5.419223,5.342536,0.73867827565743,1.918415,1168710
1982-04-21,5.457566,5.59816,5.457566,0.771213690550253,1.982212,2406858
1982-04-22,5.559816,5.623722,5.559816,0.770973574986165,1.986768,950616
1982-04-23,5.572597,5.610941,5.521472,0.767207367973524,1.982212,1676292
1982-04-26,5.547035,5.547035,5.444785,0.74451206940886,1.968541,1087536
1982-04-27,5.483129,5.483129,5.342536,0.734453078592461,1.932086,1079712
1982-04-28,5.419223,5.444785,5.316973,0.731389359495173,1.909302,2535954
1982-04-29,5.355317,5.419223,5.304192,0.735169166070993,1.909302,1454286
1982-04-30,5.355317,5.444785,5.355317,0.746043059144676,1.92753,676776
1982-05-03,5.406442,5.547035,5.406442,0.7313850626413,1.973098,929100
1982-05-04,5.547035,5.700409,5.547035,0.72647247459198,2.023223,2019570
1982-05-05,5.674847,5.71319,5.534254,0.694887718887099,1.995881,1185336
1982-05-06,5.59816,5.649284,5.547035,0.703215794967675,1.986768,916386
1982-05-07,5.572597,5.610941,5.559816,0.701549399485426,1.986768,773598
1982-05-10,5.547035,5.547035,5.457566,0.691987195824112,1.945756,357948
1982-05-11,5.457566,5.49591,5.457566,0.691987195824112,1.945756,329586
1982-05-12,5.444785,5.444785,5.214724,0.687343989062144,1.88196,1152084
1982-05-13,5.265849,5.265849,5.06135,0.662297974484514,1.804495,1529592
1982-05-14,5.048569,5.048569,4.920757,0.652328889180121,1.781711,3123732
1982-05-17,4.997444,5.035787,4.9591,0.660580004856177,1.795381,2071404
1982-05-18,5.035787,5.125256,5.035787,0.65738715452977,1.799938,1359420
1982-05-19,5.048569,5.138037,4.9591,0.633319170461844,1.768041,953550
1982-05-20,4.9591,5.035787,4.920757,0.658753295475916,1.777156,562350
1982-05-21,4.984663,5.035787,4.9591,0.653748829201511,1.768041,287532
1982-05-24,4.9591,5.023006,4.946319,0.663782675917695,1.786268,571152
1982-05-25,5.010225,5.06135,4.946319,0.65206393400157,1.763485,639612
1982-05-26,4.933538,4.933538,4.780164,0.641582729100025,1.717916,1321278
1982-05-27,4.818507,4.882413,4.805726,0.643551254669568,1.736143,1086558
1982-05-28,4.869632,4.907975,4.856851,0.658446110244671,1.749814,605382
1982-06-01,4.856851,4.856851,4.665133,0.642553425655184,1.686018,847926
1982-06-02,4.754601,4.920757,4.754601,0.668576004864774,1.749814,1128612
1982-06-03,4.907975,5.023006,4.882413,0.679022622351818,1.758928,1388760
1982-06-04,4.933538,4.971881,4.792945,0.646277912939312,1.708802,708072
1982-06-07,4.792945,4.9591,4.754601,0.668629464492031,1.758928,948660
1982-06-08,4.933538,5.010225,4.856851,0.668576004864774,1.749814,901716
1982-06-09,4.907975,4.984663,4.831288,0.677272523130665,1.763485,952572
1982-06-10,4.946319,5.023006,4.933538,0.684272790955093,1.781711,1168710
1982-06-11,5.112474,5.17638,5.112474,0.672365506689671,1.84095,1829838
1982-06-14,5.138037,5.138037,5.048569,0.670556002326447,1.804495,457704
1982-06-15,5.06135,5.138037,5.035787,0.660893390390407,1.827281,647436
1982-06-16,5.125256,5.214724,5.06135,0.646533499898767,1.813609,961374
1982-06-17,5.086912,5.112474,5.06135,0.654360733045917,1.813609,444012
1982-06-18,5.086912,5.150818,5.086912,0.66740121838164,1.831837,1109052
1982-06-21,5.150818,5.304192,5.150818,0.670762035045802,1.850063,1862112
1982-06-22,5.189162,5.253067,5.163599,0.675734271176564,1.872847,807828
1982-06-23,5.253067,5.316973,5.163599,0.670919721326845,1.886519,1217610
1982-06-24,5.291411,5.316973,5.253067,0.674114095738212,1.877406,884112
1982-06-25,5.27863,5.355317,5.27863,0.747284036697918,1.895632,875310
1982-06-28,5.316973,5.534254,5.316973,0.797113486062101,1.968541,1541328
1982-06-29,5.521472,5.59816,5.419223,0.826467462687201,1.9412,1658688
1982-06-30,5.444785,5.508691,5.419223,0.79719502616418,1.936643,1273356
1982-07-01,5.432004,5.457566,5.393661,0.784197338090871,1.936643,263082
1982-07-02,5.432004,5.432004,5.380879,0.773939768284628,1.932086,530076
1982-07-06,5.419223,5.521472,5.380879,0.782509970849904,1.963984,719808
1982-07-07,5.508691,5.623722,5.457566,0.776532466882142,1.995881,1179468
1982-07-08,5.59816,5.59816,5.521472,0.77049721387472,1.995881,1126656
1982-07-09,5.59816,5.649284,5.559816,0.75637964603341,2.004995,933990
1982-07-12,5.649284,5.764315,5.649284,0.749093810709853,2.046007,1910034
1982-07-13,5.738753,5.866564,5.725971,0.778475356777515,2.06879,2177028
1982-07-14,5.802658,5.853783,5.764315,0.762440628921278,2.082461,1148172
1982-07-15,5.841002,5.904908,5.841002,0.741627516580437,2.105245,1065042
1982-07-16,5.904908,5.917689,5.700409,0.714254890760047,2.032336,2926176
1982-07-19,5.700409,5.738753,5.559816,0.70144320508533,1.995881,2663094
1982-07-20,5.59816,5.853783,5.470348,0.737363509315943,2.073348,2023482
1982-07-21,5.853783,6.03272,5.853783,0.751088628036102,2.137142,3060162
1982-07-22,5.994376,6.045501,5.981595,0.743917515610776,2.1417,1192182
1982-07-23,6.007157,6.019939,5.904908,0.737860635019972,2.114358,564306
1982-07-26,5.93047,5.981595,5.879346,0.742780595475773,2.123471,951594
1982-07-27,5.956033,6.071063,5.956033,0.74915630144703,2.1417,1113942
1982-07-28,6.007157,6.007157,5.866564,0.74692487943711,2.105245,961374
1982-07-29,5.904908,5.917689,5.751534,0.726617659325579,2.087017,1144260
1982-07-30,5.853783,5.853783,5.751534,0.725465131387784,2.064233,1195116
1982-08-02,5.789877,5.917689,5.777096,0.726841081126381,2.077904,1043526
1982-08-03,5.828221,5.853783,5.687628,0.709307640284176,2.027779,623964
1982-08-04,5.662065,5.662065,5.547035,0.72352167789678,2.000437,814674
1982-08-05,5.610941,5.764315,5.585378,0.762620834941262,2.036894,868464
1982-08-06,5.71319,5.71319,5.547035,0.740441760758596,1.977653,721764
1982-08-09,5.547035,5.610941,5.49591,0.749325417987289,1.991323,997560
1982-08-10,5.585378,5.662065,5.444785,0.726673238935527,1.945756,1849398
1982-08-11,5.457566,5.49591,5.355317,0.714760602177477,1.913858,1020054
1982-08-12,5.368098,5.368098,5.189162,0.680690992095343,1.859178,1327146
1982-08-13,5.214724,5.265849,5.163599,0.666026942878216,1.868291,1690962
1982-08-16,5.304192,5.419223,5.304192,0.690672482828217,1.891074,1279224
1982-08-17,5.393661,5.700409,5.393661,0.731507407970138,2.032336,2261136
1982-08-18,5.700409,5.879346,5.674847,0.726358380927095,2.027779,5339880
1982-08-19,5.687628,5.725971,5.572597,0.727286435105309,1.991323,2371650
1982-08-20,5.59816,5.866564,5.59816,0.735339635271162,2.082461,6383406
1982-08-23,5.841002,6.211656,5.802658,0.726883202170379,2.214607,4369704
1982-08-24,6.211656,6.275562,6.083845,0.721085952704515,2.187267,3525690
1982-08-25,6.134969,6.262781,6.007157,0.695260125780992,2.146256,2669940
1982-08-26,6.045501,6.237219,6.045501,0.727095032674115,2.205494,4080216
1982-08-27,6.186094,6.237219,6.109407,0.734327644566307,2.178153,1472868
1982-08-30,6.109407,6.173313,6.058282,0.737400100411924,2.187267,2386320
1982-08-31,6.173313,6.416155,6.173313,0.713549127646755,2.260175,1678248
1982-09-01,6.377812,6.492843,6.377812,0.721639161913603,2.314859,1231302
1982-09-02,6.518405,6.940184,6.518405,0.75915564360391,2.460674,3462120
1982-09-03,6.90184,7.157464,6.90184,0.749124081130752,2.483458,3056250
1982-09-07,6.965746,6.991309,6.837935,0.752768985920654,2.465232,912474
1982-09-08,6.914622,7.055215,6.889059,0.768996627497713,2.492572,1490472
1982-09-09,6.991309,7.029652,6.850716,0.750424986430777,2.442449,1604898
1982-09-10,6.837935,6.837935,6.697342,0.73514021284938,2.387766,1305630
1982-09-13,6.697342,6.799591,6.607873,0.76715108823321,2.419664,1060152
1982-09-14,6.850716,7.131902,6.850716,0.775418339724253,2.492572,1703676
1982-09-15,6.991309,7.131902,6.965746,0.784143315912656,2.515357,1081668
1982-09-16,7.080777,7.183027,7.080777,0.802742824880912,2.542699,1612722
1982-09-17,7.131902,7.157464,7.055215,0.803269238007856,2.533584,948660
1982-09-20,7.106339,7.106339,7.016871,0.810164283583191,2.533584,927144
1982-09-21,7.106339,7.144683,7.00409,0.764764794658156,2.519916,2550624
1982-09-22,7.067996,7.144683,6.825153,0.743028831158567,2.433334,2869452
1982-09-23,6.825153,6.876278,6.620654,0.744286594919868,2.442449,6097830
1982-09-24,6.825153,6.825153,6.748466,0.728707168599079,2.405993,788268
1982-09-27,6.748466,6.940184,6.697342,0.750935398329289,2.474345,708072
1982-09-28,6.940184,6.952965,6.863497,0.73503851954946,2.451561,865530
1982-09-29,6.850716,6.850716,6.697342,0.736424505551743,2.396881,1969692
1982-09-30,6.722904,6.799591,6.68456,0.742681018262313,2.392324,927144
1982-10-01,6.710123,6.78681,6.68456,0.742024719811285,2.415107,1071888
1982-10-04,6.774029,6.78681,6.646217,0.732847598094133,2.419664,647436
1982-10-05,6.825153,7.080777,6.825153,0.752948399487713,2.506244,2058690
1982-10-06,7.055215,7.75818,7.055215,0.786577754418238,2.765982,2705148
1982-10-07,7.75818,7.834867,7.464213,0.773800191682873,2.715856,2464560
1982-10-08,7.617587,7.617587,7.361963,0.785119908173765,2.69763,2451846
1982-10-11,7.566462,7.617587,7.489775,0.788628621376062,2.688515,1427880
1982-10-12,7.5409,7.566462,7.272495,0.782648533739685,2.615607,1803432
1982-10-13,7.336401,7.515337,7.272495,0.78588075652464,2.647505,1978494
1982-10-14,7.425869,7.451431,7.310838,0.781285054438359,2.611052,574086
1982-10-15,7.32362,7.387526,7.234151,0.770011724007056,2.583709,931056
1982-10-18,7.298057,7.515337,7.298057,0.781414920810604,2.642948,2492922
1982-10-19,7.413088,7.413088,7.183027,0.731950294388747,2.583709,1887540
1982-10-20,7.259714,7.898773,7.259714,0.731438337159545,2.79788,4170192
1982-10-21,7.873211,8.333333,7.873211,0.769952574923241,2.971038,2673852
1982-10-22,8.333333,8.640082,8.231084,0.754342797778677,3.012051,3560898
1982-10-25,8.243865,8.243865,8.026585,0.732507273313288,2.870789,1303674
1982-10-26,8.052147,8.07771,7.732618,0.733344469927823,2.829777,3428868
1982-10-27,7.937117,8.001022,7.783742,0.739777275983933,2.829777,3083634
1982-10-28,7.937117,8.001022,7.860429,0.728193218611355,2.834334,1845486
1982-10-29,7.949898,7.97546,7.847648,0.706550570407856,2.806993,1358442
1982-11-01,7.873211,7.911554,7.745399,0.683489898450176,2.788766,1952088
1982-11-02,7.873211,8.282209,7.873211,0.708155601345456,2.879901,2719818
1982-11-03,8.07771,8.346115,8.064928,0.736547818115261,2.975595,2447934
1982-11-04,8.346115,8.576176,8.231084,0.740960446881932,2.943697,3257718
1982-11-05,8.256646,8.397239,7.924335,0.73452536163827,2.834334,1858200
1982-11-08,7.949898,8.128834,7.719836,0.753679536037679,2.898128,1613700
1982-11-09,8.128834,8.205521,8.039366,0.808421207949443,2.875346,1878738
1982-11-10,8.064928,8.07771,7.643149,0.797227709586487,2.765982,1916880
1982-11-11,7.732618,7.732618,7.489775,0.811874894743982,2.756869,2284608
1982-11-12,7.732618,7.860429,7.643149,0.841877684344082,2.779653,2992680
1982-11-15,7.719836,7.719836,7.604806,0.838710939087215,2.752311,808806
1982-11-16,7.694274,7.694274,7.515337,0.823732364075312,2.69763,1364310
1982-11-17,7.643149,7.796524,7.643149,0.808423769670066,2.761425,1853310
1982-11-18,7.745399,7.860429,7.681493,0.823952301017303,2.79788,1063086
1982-11-19,7.847648,7.937117,7.783742,0.821832977573985,2.779653,678732
1982-11-22,7.719836,7.719836,7.566462,0.810446299857318,2.69763,797070
1982-11-23,7.566462,7.630368,7.489775,0.825230334063725,2.674847,992670
1982-11-24,7.502556,7.604806,7.451431,0.805480247880281,2.670288,715896
1982-11-26,7.476994,7.476994,7.43865,0.794919954131793,2.656617,232764
1982-11-29,7.451431,7.464213,7.22137,0.793120697945901,2.597381,1502208
1982-11-30,7.285276,7.65593,7.285276,0.79618723025165,2.724969,1440594
1982-12-01,7.694274,8.103272,7.694274,0.797113541460893,2.829777,3528624
1982-12-02,7.937117,8.116053,7.911554,0.757183431111356,2.82522,2022504
1982-12-03,7.924335,8.013804,7.873211,0.764209082082151,2.820665,458682
1982-12-06,7.911554,8.179959,7.860429,0.730812449051242,2.893572,1139370
1982-12-07,8.179959,8.384458,8.179959,0.744134385885465,2.916357,2472384
1982-12-08,8.179959,8.19274,8.039366,0.743859804464121,2.875346,809784
1982-12-09,8.064928,8.064928,7.822086,0.726341250943832,2.79788,1117854
1982-12-10,7.847648,7.911554,7.668712,0.707168594047476,2.747753,614184
1982-12-13,7.707055,7.770961,7.707055,0.71674608005903,2.770538,415650
1982-12-14,7.770961,7.962679,7.553681,0.708856664276431,2.706743,797070
1982-12-15,7.592025,7.592025,7.400307,0.698285673915859,2.642948,1978494
1982-12-16,7.413088,7.413088,7.183027,0.680230872510122,2.565481,1521768
1982-12-17,7.195808,7.310838,7.080777,0.68380440123138,2.606494,3679236
1982-12-20,7.310838,7.43865,7.234151,0.681430465447609,2.579153,1052328
1982-12-21,7.234151,7.515337,7.183027,0.688420836486775,2.670288,1597074
1982-12-22,7.489775,7.604806,7.464213,0.683673436898316,2.679402,1350618
1982-12-23,7.515337,7.592025,7.489775,0.669984008058998,2.702187,510516
1982-12-27,7.579243,7.630368,7.502556,0.671127017359556,2.711301,398046
1982-12-28,7.604806,7.617587,7.476994,0.667667693901904,2.679402,1340838
1982-12-29,7.515337,7.5409,7.502556,0.66990819950478,2.679402,134964
1982-12-30,7.515337,7.528119,7.464213,0.665351066964818,2.661175,488022
1982-12-31,7.464213,7.489775,7.425869,0.659879338011011,2.670288,497802
1983-01-03,7.489775,7.566462,7.43865,0.668699571674731,2.656617,772620
1983-01-04,7.451431,7.566462,7.413088,0.672186854913572,2.688515,1441572
1983-01-05,7.617587,7.809305,7.617587,0.698488710346453,2.779653,3095370
1983-01-06,7.796524,7.898773,7.796524,0.708945667654854,2.806993,1644018
1983-01-07,7.873211,8.07771,7.873211,0.723907144923683,2.86623,1429836
1983-01-10,8.039366,8.269427,7.988241,0.74762255604529,2.930027,696336
1983-01-11,8.218303,8.256646,8.141616,0.739174546377372,2.911799,1812234
1983-01-12,8.19274,8.550613,8.19274,0.757682831070032,2.984707,2657226
1983-01-13,8.371677,8.588957,8.358896,0.752461000693653,3.034833,1305630
1983-01-14,8.550613,8.882924,8.550613,0.756283172278745,3.166981,1971648
1983-01-17,8.882924,9.100204,8.844581,0.768540075747443,3.207991,1673358
1983-01-18,8.997955,8.997955,8.819018,0.776659830506635,3.189764,1353552
1983-01-19,8.94683,9.04908,8.908487,0.782039057592494,3.217106,1173600
1983-01-20,9.023517,9.087423,8.959611,0.778878913159066,3.198879,766752
1983-01-21,8.895706,8.895706,8.716769,0.765017236041629,3.121413,938880
1983-01-24,8.51227,8.51227,8.307771,0.772680899255969,3.007493,1255752
1983-01-25,8.499489,8.691207,8.499489,0.804635858911351,3.094071,1181424
1983-01-26,8.678425,8.94683,8.614519,0.810144218914361,3.153311,909540
1983-01-27,8.844581,9.100204,8.8318,0.813912548219883,3.244446,1068954
1983-01-28,9.100204,9.202454,8.94683,0.823198696794011,3.226218,1028856
1983-01-31,9.04908,9.202454,9.023517,0.838587138774677,3.280901,939858
1983-02-01,9.202454,9.419734,9.125767,0.837070951294515,3.258116,1445484
1983-02-02,9.138548,9.215235,8.844581,0.837183780808968,3.207991,1382892
1983-02-03,8.997955,9.04908,8.895706,0.836083527045709,3.226218,1442550
1983-02-04,9.04908,9.253579,9.04908,0.836075488745581,3.299129,1403430
1983-02-07,9.253579,9.304703,9.151329,0.829659021585137,3.262675,1168710
1983-02-08,9.151329,9.228016,9.151329,0.833135286674465,3.276344,877266
1983-02-09,9.16411,9.16411,9.010736,0.831337639206363,3.258116,1027878
1983-02-10,9.138548,9.228016,9.112986,0.83081774639493,3.267231,471396
1983-02-11,9.16411,9.228016,9.023517,0.823618533065099,3.244446,1420056
1983-02-14,9.061861,9.061861,8.972393,0.805697417817634,3.217106,1256730
1983-02-15,9.04908,9.100204,9.04908,0.800437187231783,3.244446,946704
1983-02-16,9.100204,9.189673,8.972393,0.787711034088072,3.203434,519318
1983-02-17,8.94683,8.94683,8.742331,0.775704584432004,3.144197,557460
1983-02-18,8.819018,8.844581,8.716769,0.798781778586525,3.130527,1282158
1983-02-22,8.780675,8.844581,8.755112,0.825384363902697,3.135084,255258
1983-02-23,8.793456,8.8318,8.665644,0.822985025677762,3.125969,1412232
1983-02-24,8.767894,8.908487,8.755112,0.823673513061926,3.139639,1060152
1983-02-25,8.755112,8.755112,8.601738,0.795729662423907,3.075844,1142304
1983-02-28,8.691207,8.985174,8.691207,0.829521513590754,3.189764,3562854
1983-03-01,9.036299,9.202454,9.036299,0.843454962693743,3.249002,3059184
1983-03-02,9.151329,9.458078,9.151329,0.851655496396792,3.372036,3243048
1983-03-03,9.496421,9.739264,9.496421,0.840960587218146,3.431274,1778982
1983-03-04,9.624233,9.688139,9.534765,0.83419630541066,3.45406,896826
1983-03-07,9.688139,9.892638,9.649796,0.844957410640754,3.52697,897804
1983-03-08,9.892638,9.982106,9.752045,0.858302515156021,3.490515,1708566
1983-03-09,9.790389,9.982106,9.688139,0.886817143835913,3.558866,1711500
1983-03-10,10.02045,10.224949,10.02045,0.90612812318078,3.599876,2066514
1983-03-11,10.097137,10.097137,9.892638,0.888653770420141,3.55431,1414188
1983-03-14,9.879857,9.879857,9.662577,0.862971859535058,3.463174,1026900
1983-03-15,9.713701,9.752045,9.662577,0.877311080359544,3.467729,947682
1983-03-16,9.713701,9.713701,9.432515,0.866662739509559,3.367481,1057218
1983-03-17,9.445297,9.649796,9.406953,0.878107809434695,3.376594,1538394
1983-03-18,9.470859,10.135481,9.445297,0.928940693598967,3.590762,2674830
1983-03-21,10.058793,10.058793,9.9182,0.911596577029411,3.55431,1680204
1983-03-22,9.969325,10.046012,9.764826,0.886791931929492,3.481401,875310
1983-03-23,9.764826,9.764826,9.662577,0.863490426120642,3.476846,6893922
1983-03-24,9.867076,10.23773,9.867076,0.905363497509685,3.645446,6205410
1983-03-25,10.224949,10.633947,10.224949,0.935065988338948,3.777594,2622996
1983-03-28,10.633947,10.915133,10.633947,0.943952780265492,3.864173,1677270
1983-03-29,10.838446,10.889571,10.633947,0.93983925822422,3.80949,670908
1983-03-30,10.710634,10.825665,10.710634,0.96480649484076,3.845944,684600
1983-03-31,10.787321,10.966258,10.736196,0.968065990575211,3.845944,1213698
1983-04-04,10.787321,10.876789,10.685072,0.98777476736395,3.877844,853794
1983-04-05,10.889571,11.247444,10.889571,1.05332478049322,4.000874,1525680
1983-04-06,11.221881,11.247444,11.042945,1.09592245529078,4.000874,1460154
1983-04-07,11.221881,11.221881,11.081288,1.10915535293723,3.959864,886068
1983-04-08,11.106851,11.170757,10.876789,1.09284206546296,3.886955,1266510
1983-04-11,10.902352,10.99182,10.864008,1.05996788590739,3.905182,614184
1983-04-12,10.953476,10.953476,10.812883,1.03994450314975,3.873285,637656
1983-04-13,10.864008,11.145194,10.787321,1.03225754044727,3.941639,695358
1983-04-14,11.106851,11.733129,11.106851,1.06620509483531,4.178593,1566756
1983-04-15,11.630879,11.630879,11.451943,1.007365829009,4.110239,1105140
1983-04-18,11.451943,11.451943,11.196319,1.01853386923125,4.046446,1166754
1983-04-19,11.349693,11.694785,11.273006,1.01520535607713,4.169476,992670
1983-04-20,11.733129,11.96319,11.733129,1.03406708117669,4.246941,3002460
1983-04-21,11.912065,12.116564,11.733129,0.991119998930866,4.283401,1824948
1983-04-22,12.027096,12.640593,12.027096,1.00130501451311,4.502125,1799520
1983-04-25,12.627812,12.627812,12.28272,0.979339993954544,4.38365,1427880
1983-04-26,12.295501,12.295501,12.295501,1.00495345444702,4.38365,0
1983-04-27,12.295501,12.346626,11.809816,0.993842209588972,4.401876,1814190
1983-04-28,12.167689,12.167689,11.96319,0.957543868523112,4.292511,805872
1983-04-29,12.001534,12.001534,11.784254,0.951243384785159,4.251502,1224456
1983-05-02,11.912065,11.912065,11.52863,0.929565560182541,4.142135,1320300
1983-05-03,11.541411,11.541411,11.119632,0.913911105500615,4.060112,1279224
1983-05-04,11.400818,11.707566,11.400818,0.953964223548797,4.174034,1341816
1983-05-05,11.860941,12.078221,11.860941,0.989193465740228,4.301627,1314432
1983-05-06,12.091002,12.321063,12.091002,0.964497545999888,4.31074,834234
1983-05-09,12.091002,12.091002,11.975971,0.945601850667614,4.283401,381420
1983-05-10,12.014315,12.18047,11.96319,0.936031190633421,4.265171,471396
1983-05-11,11.96319,12.014315,11.605317,0.895878133421489,4.160365,819564
1983-05-12,11.669223,11.860941,11.605317,0.902073618046779,4.164922,763818
1983-05-13,11.707566,11.950409,11.707566,0.908951042569974,4.233274,503670
1983-05-16,11.860941,11.860941,11.451943,0.893554365157552,4.137579,1025922
1983-05-17,11.630879,11.860941,11.630879,0.906343323944033,4.215046,736434
1983-05-18,11.822597,12.014315,11.822597,0.899897919703625,4.251502,1029834
1983-05-19,11.924847,11.96319,11.490286,0.87884927810643,4.128468,514428
1983-05-20,11.579755,11.656442,11.579755,0.889382645962246,4.142135,198534
1983-05-23,11.618098,11.809816,11.451943,0.91030537893045,4.196819,866508
1983-05-24,11.771472,11.822597,11.630879,0.910619562510265,4.210489,603426
1983-05-25,11.809816,11.873722,11.74591,0.899850864595648,4.215046,1051350
1983-05-26,11.822597,11.822597,11.694785,0.865236547127603,4.192263,419562
1983-05-27,11.758691,11.758691,11.605317,0.835014291808476,4.146695,317850
1983-05-31,11.605317,11.605317,11.451943,0.856117772699248,4.119355,476286
1983-06-01,11.554192,11.643661,11.439162,0.849014351384328,4.096567,953550
1983-06-02,11.490286,11.541411,11.400818,0.850196827875462,4.096567,680688
1983-06-03,11.490286,11.988753,11.490286,0.888316942959008,4.274284,1188270
